,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1119.79,917.24,780.49,222.57,216.86,225.38,183.16,93.32,75.23,74.17,50.67,45.6,1054.41,861.33,798.46,264.88,256.95,191.73,150.03,105.39,71.83,54.79,45.99,50.66,1044.89,871.79,734.55,235.1,177.98,177.91,138.21,77.36,72.77,57.01,47.94,46.43,1010.51,827.69,747.6,196.53,160.57,129.89,109.8,81.86,63.71,53.02,48.15,46.91,1000.65,790.94,192.73,166.68,135.39,99.41,89.35,70.72,54.12,48.82,44.9,41.23,953.99,193.45,131.15,116.59,101.77,88.24,76.39,60.15,59.91,45.44,41.97,39.96,219.54,132.09,109.22,104.63,87.25,81.99,71.53,54.92,49.41,39.93,35.33,34.29
13,562.87,237.71,166.45,131.03,114.56,88.26,80.93,73.47,47.24,53.55,41.96,38.99,723.86,302.0,222.17,154.17,133.05,107.65,81.77,67.19,57.37,53.29,50.22,41.94,760.92,316.37,217.13,157.55,129.17,105.16,77.94,57.55,58.85,49.47,43.34,42.28,745.59,319.3,190.04,159.48,143.47,116.51,87.92,81.06,68.81,45.49,46.5,44.21,747.42,302.23,215.31,141.71,145.36,125.82,79.48,72.39,51.63,48.09,42.14,49.95,716.42,283.67,185.27,128.4,110.11,121.44,88.5,53.73,61.43,49.57,41.77,34.33,509.87,208.93,152.06,134.9,119.17,91.74,76.43,47.71,49.62,38.87,37.92,36.72
14,8060.95,7390.86,6554.85,1399.42,1334.93,1510.38,6077.63,5599.57,561.61,459.03,480.2,410.19,8253.58,7273.02,6666.46,1362.67,1392.25,1173.72,5797.62,5636.36,579.96,486.83,418.74,429.54,8233.54,7276.73,6425.9,1451.71,1089.59,883.93,5736.79,5515.58,510.26,465.53,408.67,463.34,8218.53,7220.92,6550.49,1307.84,1048.25,1018.72,5644.33,5533.56,541.11,399.79,343.76,409.35,8207.88,7119.16,6376.22,1062.7,945.28,924.19,693.42,610.36,423.56,383.73,328.82,375.56,8066.15,6859.39,6102.19,856.88,784.91,599.6,538.13,501.37,378.38,330.37,327.96,292.41,1979.63,1156.68,759.94,705.56,616.34,580.48,454.51,370.64,315.3,267.23,236.36,249.29
15,71.43,73.26,166.33,259.97,236.49,232.4,172.45,140.58,124.72,100.0,79.79,93.47,99.46,99.04,206.16,295.79,259.18,249.27,228.19,149.61,101.0,101.83,113.58,111.36,99.7,101.35,215.59,303.32,302.14,256.64,181.71,163.52,116.96,101.3,104.02,71.73,93.46,91.63,329.51,264.19,298.04,294.89,228.56,194.57,112.17,92.22,101.92,114.03,99.96,103.15,231.44,322.57,264.55,334.43,236.25,177.92,165.75,104.05,102.98,115.49,96.5,108.8,226.1,296.31,354.34,248.87,185.5,135.43,123.57,98.09,108.14,70.28,64.58,79.36,174.0,244.25,224.58,228.56,195.3,170.41,133.05,82.67,75.98,112.76
16,1801.46,829.23,619.19,456.16,404.36,294.6,267.25,261.82,160.62,129.7,121.97,123.63,2477.14,1194.1,739.31,538.53,414.15,413.69,298.3,200.29,187.06,169.75,111.21,168.2,2568.26,1235.57,760.88,654.46,520.26,428.51,338.25,261.19,181.37,152.71,139.39,154.48,2613.08,1335.72,842.66,658.52,591.5,472.47,327.81,291.79,198.75,201.81,153.06,136.26,2565.57,1289.23,802.61,610.86,547.02,454.27,400.88,216.36,231.69,171.06,145.52,167.63,2462.29,1177.17,807.62,596.29,525.47,321.2,346.86,265.11,173.17,181.66,172.84,160.92,1926.04,953.47,655.08,589.12,425.81,372.25,336.14,291.91,184.9,109.33,109.61,139.19
17,2278.28,1322.68,1033.31,852.27,758.74,693.21,512.21,454.21,411.98,349.56,294.77,274.87,10607.34,8991.78,1490.59,1119.62,958.79,801.0,645.81,561.06,435.52,367.19,341.45,344.46,10733.61,9194.55,8402.38,1341.0,1214.27,1047.57,809.86,594.49,491.49,411.04,398.39,361.81,10806.63,9457.57,8527.13,1606.74,1221.75,7753.88,7580.67,545.69,581.73,450.66,446.32,413.11,10869.06,9495.06,8665.27,1407.58,1582.49,7921.75,7877.61,7424.26,610.95,502.87,425.97,434.06,10930.71,9542.4,8722.81,1790.79,1686.83,8211.85,7819.44,7759.18,596.72,548.23,441.24,472.28,10821.5,9752.43,8701.58,1869.15,2085.35,8734.46,8195.73,7797.04,596.89,469.98,358.67,446.96
18,410.3,353.04,377.59,448.04,370.12,379.71,322.42,280.14,213.01,182.54,155.84,150.84,513.23,449.62,479.43,558.4,522.01,501.16,357.47,325.95,212.23,197.83,201.57,176.39,583.03,509.44,580.45,625.32,646.47,549.65,468.64,405.5,280.92,237.58,192.75,180.94,630.44,616.09,713.21,803.22,750.32,715.72,569.46,442.05,306.35,230.13,222.35,209.02,696.57,734.8,804.76,875.67,935.61,818.58,656.34,431.23,353.67,276.56,204.73,201.66,758.67,758.48,927.48,1199.26,1181.1,1180.38,894.34,648.14,447.12,304.68,245.16,195.22,539.98,522.75,766.3,1041.8,1282.7,1609.37,6424.08,1427.36,520.85,241.47,241.87,230.67
19,205.21,201.02,204.47,238.91,217.95,213.2,156.74,123.73,122.22,84.84,72.32,65.19,279.39,251.71,253.24,260.27,247.58,210.13,181.75,156.79,128.42,89.72,81.24,85.77,318.26,298.45,322.43,336.53,324.9,255.73,224.32,186.29,164.42,101.91,91.17,84.53,358.25,319.91,368.78,406.39,367.64,292.76,229.52,157.59,151.27,117.79,91.21,90.33,434.35,386.84,467.2,456.81,492.66,357.82,254.56,170.3,149.39,118.51,96.7,83.2,418.0,427.45,519.61,588.43,581.32,433.52,343.35,228.54,130.84,109.28,103.52,76.12,296.36,284.44,359.22,477.4,504.86,321.16,260.47,197.45,137.23,82.01,78.76,76.99
