,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002990,0.003522,0.003509,0.004380,0.003034,0.005702,0.006690,0.006170,0.016131,0.006000,0.012496,0.005506,0.007335,0.016623,0.008413,0.018043,0.021659,0.021899,0.011491,0.027649,0.014965,0.012436,0.021371,0.037296,0.055751,0.017987,0.072730,0.076744,0.059991,0.004755,0.134013,0.159580,0.128464,0.178835,0.190355,0.168579,0.204820,0.174980,0.198312,0.176559,0.194139,0.180511,0.217371,0.236200,0.215218,0.184355,0,0.228190,0.199067,0.198783,0.226142,0.202706,0.192913,0.191562,0.191063,0.211806,0.206406,0.217814,0.235123,0.277414,0.210868,0.217901,0.213926,0.215477,0.197542,0.217467,0.205398,0.211010,0.266595,0.224818,0.218984,0.219011,0.219489,0.269120,0.228105,0.205493,0.214139,0.204875,0.220567,0.227357,0.188963,0.196758,0.205169,0.222101,0.219170,0.193699,0.202353,0.211750,0.170133,0.214644,0.205744,0.199570,0.193227,0.213317,0.183376,0.187756,0.197597,0.207825,0.218755,0.196219,0.196015,0.187849,0.196866,0.190920,0.207837,0.273967,0.190066,0.191304,0.226859,0.208335,0.237732,0.215377,0.222254,0.198610,0.196641,0.191013,0.232628,0.188636,0.196824,0.208273,0.198838,0.205419,0.218816,0.198611,0.213774,0.242347,0.205756,0.197305,0.231702,0.209795,0.251752,0.202169,0.226170,0.199444,0.212319,0.261843,0.208672,0.247091,0.190929,0.204418,0.205628,0.202094,0.233688,0.184401,0.217434,0.221084,0.236286,0.194750,0.199948,0.196825,0.226301,0.196626,0.231204,0.243751,0.198175,0.185846,0.187561,0.196503,0.214450,0.199307,0.198805,0.203881,0.205905,0.205361,0.195609,0.225219,0.265388,0.216684,0.263397,0.215702,0.221322,0.266676,0.221925,0.192322,0.196759,0.215688,0.196149,0.203465,0.230995,0.199951,0.211218,0.208230,0.230742,0.231101,0.205154,0.205648,0.196936,0.201575,0.239929,0.266195,0.268431,0.220914,0.243030,0.209221,0.196315,0.210018,0.211754,0.198899,0.176523,0.263292,0.193598,0.146250,0.066079,0.198591,0.193167,0.216563,0.196586,0.194558,0.158258,0,0.191819,0.218909,0.206578,0.189481,0.202714,0.192141,0.188901,0.009349,0.234909,0.175078,0.183434,0.181733,0.164843,0.170668,0.142790,0.126742,0.040939,0.117538,0.073920,0.106810,0.074877,0.062953,0.006987,0.006752,0.027140,0.012028,0.022171,0.003411,0.007873,0.017668,0.012950,0.014754,0.007232,0.006289,0.011129,0.005874,0.006593,0.007656,0.004607,0.005248,0.004512,0.003510,0.004153,0.003048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.025025,0.024357,0.037211,0.063242,0.016154,0.051435,0.008638,0.010666,0.013298,0.031700,0.013957,0.041831,0,0.003011,0.015480,0.020905,0.108870,0.034819,0.115682,0.038298,0.110924,0.128139,0.133218,0.047705,0.045729,0.063633,0.062464,0.152794,0.095669,0.145896,0.078924,0.129241,0.057696,0.073891,0.103430,0.006601,0.150402,0.090877,0.171278,0.083174,0.164856,0.085204,0.094152,0.185764,0.178844,0.177997,0.177672,0.173474,0.007575,0.022866,0.028384,0.019558,0.016298,0.182546,0.032681,0.100223,0.183339,0.053734,0.187221,0.029703,0.187525,0.183430,0.188688,0.186128,0.193460,0.167669,0.048205,0.188769,0.135818,0.174816,0.202301,0.117960,0.108285,0.014619,0.136495,0.225046,0.208971,0.211398,0.245674,0.233805,0.266694,0.220565,0.187650,0.216041,0.197092,0.222650,0.191564,0.200295,0.283631,0.223505,0,0.206695,0.295464,0.238785,0.260612,0.242146,0.212901,0.224693,0.238665,0.291099,0.252029,0.275346,0.273468,0.236752,0.252012,0.290748,0.294477,0.265510,0.229890,0.316280,0.244573,0.277658,0.342632,0.271044,0.270409,0.266468,0.267058,0.277977,0.266455,0.239626,0.253470,0.238239,0.265849,0.279490,0.212660,0.222315,0.234445,0.265414,0.271087,0.217560,0.213622,0.273549,0.188458,0.285277,0.234491,0.224356,0.214466,0.246349,0.199719,0.205770,0.218772,0.274182,0.257099,0.215891,0.216224,0.204959,0.216662,0.209274,0.232482,0.286016,0.207699,0.220598,0.281196,0.235358,0.263497,0.277231,0.255055,0.249076,0.215238,0.207513,0.230115,0.204922,0.214518,0.232119,0.216579,0.226496,0.280990,0.219693,0.243008,0.252050,0.226364,0.215248,0.268434,0.232334,0.251390,0.285594,0.277113,0.218224,0.236150,0.253320,0.235684,0.249366,0.207243,0.208719,0.231606,0.226143,0.275180,0.199026,0.249961,0.252180,0.278146,0.215433,0.223063,0.218482,0.266483,0.216527,0.234997,0.289678,0.218013,0.203373,0.204707,0.217136,0.254407,0.224068,0.220739,0.231622,0.235101,0.234551,0.219443,0.278883,0.259845,0.254435,0.242915,0.265050,0.324852,0.266418,0.267101,0.216155,0.223265,0.255663,0.222789,0.233450,0.280464,0.230458,0.250601,0.245703,0.238724,0.270920,0.241326,0.243341,0.227616,0.236340,0.251965,0.247024,0.244544,0.222477,0.249765,0.267313,0.322918,0.263891,0.255965,0.230341,0.193430,0.236451,0.217400,0.180763,0.142105,0.237872,0.228465,0.293474,0.306523,0.219915,0.185921,0,0.236302,0.290403,0.232082,0.247031,0.266005,0.247780,0.281125,0.031818,0.189086,0.234795,0.190051,0.226965,0.179889,0.168770,0.164881,0.219528,0.188402,0.197268,0.143341,0.123675,0.195078,0.193151,0.069266,0.065022,0.208262,0.188077,0.052767,0.006934,0.138830,0.072638,0.180187,0.034859,0.148699,0.181316,0.184294,0.183110,0.196518,0.028153,0.180393,0.184148,0.027817,0.103503,0.013981,0.010118,0.144339,0.005512,0.177323,0.174651,0.161505,0.127550,0.092920,0.054404,0.096620,0.003740,0.081950,0.145700,0.126563,0.178247,0.145219,0.110087,0.046071,0.005559,0.130103,0.059797,0.033723,0.120794,0.106899,0.085706,0.035972,0.069346,0.067886,0.124913,0.014597,0.026188,0.027301,0.026596,0.063304,0.071727,0.049639,0.041498,0.034306,0.081532,0.003124,0.061708,0.088323,0.048514,0.032622,0.034367,0.014254,0.015508,0.033866,0.034607,0.003008,0.033940,0.003385,0.031600,0.015304,0.038517,0.014343,0.026035,0.016236,0.036976,0.035887,0.028141,0.031586,0.019846,0.030934,0.015137,0.031399,0.029808,0.020000
10,0.174282,0.012836,0.016549,0.190118,0.162706,0.188333,0.093627,0.008115,0.008605,0.010876,0.147311,0.010066,0,0.003515,0.149254,0.010196,0.193235,0.193156,0.193436,0.193342,0.034335,0.194567,0.194812,0.195668,0.198602,0.208156,0.027236,0.197639,0.031421,0.053344,0.033716,0.190766,0.195998,0.199443,0.200905,0.028301,0.067049,0.182470,0.201710,0.198366,0.066804,0.197866,0.183327,0.098380,0.185063,0.205534,0.205012,0.196390,0.025458,0.199759,0.204256,0.109737,0.087176,0.209611,0.148157,0.051628,0.187981,0.209291,0.189304,0.207065,0.211868,0.210805,0.217815,0.212661,0.226524,0.219645,0.156809,0.215589,0.223931,0.158694,0.247920,0.180259,0.178101,0.047614,0.258713,0.207997,0.255728,0.258862,0.195202,0.271948,0.215792,0.265298,0.203180,0.255447,0.231443,0.265173,0.206490,0.225041,0.247798,0.258606,0,0.230145,0.336410,0.280971,0.336810,0.285602,0.231325,0.259177,0.245652,0.320998,0.298822,0.330128,0.294348,0.270729,0.390501,0.338044,0.293020,0.330883,0.253407,0.319926,0.319168,0.300088,0.282594,0.318864,0.326578,0.324774,0.325038,0.401087,0.334877,0.281653,0.303322,0.279942,0.319924,0.336605,0.241035,0.253642,0.268757,0.330161,0.309956,0.244699,0.258916,0.279545,0.199551,0.285320,0.264001,0.248825,0.299120,0.284895,0.219660,0.228291,0.242952,0.267029,0.297889,0.238406,0.239003,0.225089,0.238938,0.229347,0.258389,0.319761,0.224525,0.242564,0.255112,0.262842,0.314309,0.269682,0.289248,0.283212,0.235564,0.225974,0.253587,0.222179,0.233884,0.256341,0.236587,0.248389,0.312137,0.284159,0.318950,0.291498,0.248401,0.234567,0.310822,0.309644,0.296074,0.324067,0.250994,0.237716,0.310105,0.293898,0.263190,0.282995,0.225191,0.247445,0.326558,0.249432,0.309467,0.216428,0.373269,0.253444,0.313302,0.235277,0.246472,0.239877,0.315209,0.237767,0.261814,0.252443,0.240217,0.222951,0.224837,0.240265,0.304250,0.248004,0.245526,0.311800,0.265351,0.264772,0.242487,0.320024,0.361833,0.301722,0.388987,0.383866,0.312161,0.368313,0.327856,0.245295,0.254886,0.306841,0.254933,0.270842,0.334582,0.265558,0.300616,0.291836,0.350359,0.309116,0.285228,0.414093,0.257067,0.273152,0.372438,0.290854,0.426990,0.243210,0.291056,0.315303,0.250268,0.220258,0.334465,0.340971,0.204078,0.388143,0.237500,0.188947,0.172314,0.307589,0.264616,0.324433,0.270688,0.320916,0.196576,0,0.196861,0.234039,0.310471,0.287480,0.273727,0.292123,0.284804,0.081949,0.209472,0.284556,0.289682,0.286582,0.256179,0.270977,0.187314,0.254728,0.164893,0.190675,0.237764,0.181366,0.226176,0.223474,0.168593,0.167172,0.208731,0.215078,0.204711,0.015859,0.082355,0.173418,0.127984,0.143694,0.077866,0.206110,0.211653,0.188513,0.197215,0.209521,0.206519,0.202415,0.140186,0.182338,0.212914,0.188260,0.087166,0.013471,0.205794,0.203283,0.199649,0.066469,0.200226,0.018889,0.184764,0.005872,0.198874,0.194818,0.035572,0.043056,0.066477,0.031167,0.175512,0.019957,0.040710,0.028687,0.190089,0.195039,0.196418,0.187169,0.195423,0.186463,0.182986,0.016741,0.135362,0.190613,0.190783,0.190665,0.202404,0.190715,0.186710,0.018683,0.013403,0.193234,0.004034,0.193417,0.020228,0.188922,0.202136,0.201631,0.189030,0.188019,0.183594,0.185240,0.003550,0.184953,0.006500,0.182658,0.009295,0.017483,0.187317,0.182767,0.189141,0.017347,0.193134,0.177113,0.185346,0.200064,0.009625,0.009458,0.180545,0.175990,0.012798
11,0.192559,0.196177,0.201018,0.212045,0.209055,0.208966,0.016379,0.180317,0.184160,0.034003,0.017629,0.029138,0,0.004208,0.023234,0.188187,0.214400,0.214903,0.214975,0.215633,0.210960,0.215627,0.216122,0.217815,0.219587,0.199206,0.198009,0.217063,0.200337,0.214913,0.199994,0.219891,0.217194,0.222410,0.224768,0.092578,0.212960,0.224874,0.222826,0.219871,0.154948,0.218820,0.197778,0.169638,0.228851,0.226743,0.229306,0.172697,0.070744,0.177205,0.231224,0.218884,0.161370,0.232930,0.236492,0.194185,0.233549,0.237295,0.204356,0.176040,0.188595,0.234788,0.208100,0.183582,0.249106,0.211243,0.229261,0.193556,0.252659,0.230961,0.276935,0.191638,0.188971,0.100417,0.191795,0.296236,0.293021,0.295389,0.225988,0.318116,0.256617,0.281814,0.240396,0.293052,0.267605,0.299968,0.343308,0.264100,0.279804,0.293217,0,0.266929,0.360458,0.315565,0.346536,0.323247,0.264899,0.281252,0.312644,0.355893,0.336096,0.366688,0.323460,0.300457,0.425529,0.316346,0.326300,0.369109,0.281324,0.393031,0.327593,0.368407,0.458513,0.384601,0.374319,0.359113,0.446066,0.378185,0.364009,0.270934,0.343410,0.317082,0.365051,0.371082,0.262125,0.283037,0.304467,0.368536,0.349262,0.271996,0.288792,0.317259,0.209311,0.351262,0.296390,0.273483,0.332503,0.319357,0.232615,0.244825,0.265702,0.347422,0.332636,0.259984,0.260167,0.242246,0.259488,0.249284,0.283575,0.356432,0.239300,0.263233,0.332912,0.292863,0.345286,0.297202,0.330410,0.309321,0.254534,0.242923,0.276725,0.239593,0.252073,0.278709,0.255485,0.269452,0.343800,0.309187,0.306805,0.323698,0.269608,0.252812,0.272121,0.276768,0.315677,0.269397,0.271012,0.256842,0.347679,0.326774,0.292584,0.355978,0.242849,0.238760,0.284413,0.272098,0.284500,0.228874,0.322845,0.279264,0.334882,0.252082,0.267642,0.257683,0.336956,0.259444,0.335721,0.278340,0.263324,0.237470,0.241975,0.264505,0.323348,0.271757,0.271238,0.344452,0.297889,0.297914,0.263368,0.353552,0.357915,0.339869,0.316946,0.357357,0.353527,0.362918,0.364223,0.272163,0.285474,0.434078,0.286601,0.309457,0.370138,0.301210,0.339914,0.328366,0.312959,0.343822,0.316183,0.460457,0.283432,0.302483,0.331616,0.320998,0.476477,0.266012,0.403950,0.358380,0.280464,0.331776,0.333589,0.363175,0.212842,0.307750,0.270062,0.195464,0.179856,0.321328,0.301211,0.344655,0.376458,0.296889,0.205793,0.003300,0.206593,0.270563,0.312468,0.324223,0.309568,0.262548,0.344020,0.132033,0.351089,0.298834,0.293776,0.262355,0.295627,0.199954,0.280871,0.192962,0.180846,0.268349,0.261371,0.275782,0.249367,0.251780,0.184296,0.183937,0.190803,0.238911,0.226002,0.032213,0.199137,0.187615,0.173716,0.177900,0.202866,0.227825,0.236454,0.234169,0.215709,0.233646,0.229979,0.223636,0.221863,0.195322,0.152723,0.116737,0.161628,0.030337,0.227307,0.226939,0.213339,0.151735,0.223127,0.051354,0.085385,0.009119,0.221844,0.214966,0.206326,0.127734,0.157690,0.101627,0.213886,0.064844,0.129751,0.196633,0.187494,0.217662,0.210165,0.225663,0.191035,0.203939,0.098070,0.057552,0.179716,0.212008,0.212334,0.212294,0.220790,0.043377,0.205483,0.073309,0.046175,0.062973,0.005461,0.215801,0.218166,0.210815,0.196503,0.198027,0.210346,0.209314,0.201280,0.203833,0.004369,0.203151,0.013535,0.200230,0.026331,0.203917,0.208224,0.194452,0.187984,0.076199,0.202412,0.202378,0.204235,0.193542,0.198231,0.185830,0.035805,0.193639,0.191295
12,0.202931,0.100824,0.222292,0.218323,0.222142,0.218137,0.182698,0.188034,0.044838,0.071830,0.033566,0.060602,0,0.004797,0.045418,0.197110,0.221177,0.222213,0.222374,0.223843,0.225275,0.223054,0.223205,0.225668,0.200973,0.155552,0.208684,0.224752,0.218078,0.228819,0.218986,0.222476,0.230450,0.230226,0.215324,0.143112,0.177522,0.233246,0.230882,0.233776,0.175923,0.233974,0.208338,0.181528,0.209175,0.234892,0.237394,0.229403,0.115622,0.235183,0.240672,0.181746,0.176959,0.241394,0.187920,0.158873,0.245988,0.246779,0.250742,0.248998,0.253345,0.251167,0.218730,0.256919,0.228308,0.267721,0.187331,0.263490,0.273957,0.246621,0.293676,0.204136,0.195755,0.134590,0.198725,0.310820,0.296826,0.313207,0.249234,0.334310,0.272894,0.289517,0.342732,0.309695,0.326845,0.316553,0.361617,0.280536,0.296014,0.309747,0,0.379683,0.322771,0.336478,0.322259,0.334456,0.283356,0.291592,0.331487,0.346926,0.351296,0.372745,0.372123,0.319104,0.347132,0.340712,0.347603,0.364578,0.300512,0.408894,0.350538,0.351283,0.331998,0.396541,0.382582,0.382039,0.384199,0.394253,0.371112,0.340723,0.530303,0.335985,0.425420,0.404428,0.269424,0.297609,0.325806,0.375864,0.375158,0.283206,0.309578,0.342086,0.215968,0.393275,0.317050,0.292591,0.348400,0.460296,0.237733,0.252734,0.283114,0.368020,0.365942,0.276704,0.276858,0.249503,0.275972,0.259271,0.300863,0.380824,0.249346,0.279605,0.292534,0.311649,0.347661,0.319782,0.340879,0.324245,0.268998,0.253668,0.340955,0.247100,0.266329,0.340433,0.270158,0.286695,0.366659,0.323472,0.365015,0.379422,0.249876,0.267560,0.287217,0.339207,0.350235,0.375382,0.338721,0.272318,0.341058,0.415622,0.311708,0.333248,0.254011,0.285850,0.303263,0.383826,0.304198,0.235506,0.343802,0.330748,0.373506,0.265591,0.285243,0.273418,0.331625,0.275762,0.309256,0.392213,0.280322,0.245243,0.249772,0.281013,0.330197,0.290993,0.288984,0.310734,0.319035,0.386918,0.282013,0.364591,0.387977,0.364942,0.339832,0.378433,0.380467,0.396056,0.392767,0.282016,0.302796,0.374657,0.301566,0.332841,0.401558,0.322752,0.392210,0.348330,0.331902,0.386547,0.414301,0.338706,0.301836,0.321251,0.424317,0.340623,0.333334,0.371964,0.340273,0.370206,0.299240,0.243527,0.369608,0.379336,0.219886,0.326524,0.288945,0.200122,0.183689,0.339425,0.322503,0.323828,0.396272,0.314257,0.212801,0.003291,0.307449,0.287088,0.332444,0.342614,0.328767,0.278666,0.321252,0.154350,0.270239,0.304643,0.314177,0.320569,0.296326,0.227939,0.224974,0.292953,0.261249,0.283346,0.275727,0.207400,0.258665,0.263028,0.190571,0.190103,0.198309,0.256444,0.188745,0.050908,0.170720,0.246368,0.239973,0.242583,0.212778,0.207045,0.241216,0.243491,0.185895,0.184935,0.240327,0.187316,0.243164,0.154431,0.173837,0.155175,0.177521,0.051034,0.231671,0.232680,0.179642,0.214751,0.233526,0.197855,0.209973,0.012460,0.229868,0.229729,0.154334,0.164905,0.229310,0.217833,0.228648,0.113189,0.230126,0.235211,0.222122,0.226905,0.169839,0.215940,0.199773,0.216272,0.211028,0.107402,0.046100,0.224774,0.222239,0.221814,0.218590,0.086859,0.213898,0.207762,0.093767,0.122234,0.006752,0.223122,0.146673,0.219653,0.128430,0.136905,0.193994,0.219218,0.137249,0.102416,0.005018,0.090984,0.023456,0.221782,0.196250,0.219879,0.218937,0.205582,0.220087,0.216425,0.136654,0.215166,0.211190,0.110886,0.062160,0.194262,0.076126,0.224693,0.200875
13,0.127098,0.123044,0.220762,0.218123,0.220979,0.220726,0.185188,0.190658,0.195209,0.210279,0.193780,0.076725,0,0.005098,0.057774,0.073820,0.221420,0.222387,0.222429,0.223810,0.226957,0.223349,0.223737,0.225245,0.228054,0.214962,0.233946,0.225095,0.216654,0.230937,0.215988,0.177430,0.231242,0.230784,0.175744,0.155502,0.232463,0.210171,0.231486,0.234165,0.240915,0.235879,0.159871,0.184503,0.237021,0.235471,0.238278,0.241318,0.129819,0.242557,0.240044,0.239021,0.180099,0.242271,0.260146,0.206517,0.246471,0.247524,0.251102,0.186259,0.250315,0.252625,0.256231,0.192832,0.258146,0.266189,0.256460,0.275242,0.276156,0.250087,0.294042,0.215290,0.288494,0.144957,0.210073,0.314126,0.306095,0.308743,0.257396,0.329586,0.279399,0.293392,0.268394,0.315768,0.332939,0.290954,0.265817,0.288354,0.370645,0.316236,0,0.292568,0.378903,0.345664,0.363253,0.347198,0.292914,0.297843,0.337257,0.375155,0.341765,0.365031,0.354717,0.329480,0.358467,0.348430,0.380027,0.389378,0.310918,0.387471,0.355308,0.393485,0.343344,0.349223,0.395889,0.508912,0.398261,0.382667,0.394248,0.294149,0.378035,0.346858,0.398544,0.393654,0.271169,0.299968,0.331534,0.396963,0.392259,0.284334,0.316954,0.337785,0.218615,0.368926,0.325419,0.300371,0.273661,0.349553,0.236656,0.252204,0.284934,0.376083,0.369802,0.276722,0.278643,0.249055,0.277716,0.258798,0.331952,0.361569,0.253370,0.284498,0.300759,0.319322,0.377192,0.326726,0.349456,0.331880,0.274047,0.253490,0.385490,0.247089,0.271324,0.308395,0.275153,0.292312,0.349095,0.331448,0.371579,0.352878,0.291584,0.272721,0.292926,0.301931,0.344061,0.294382,0.291677,0.277468,0.312422,0.356517,0.319028,0.366156,0.254333,0.291477,0.310622,0.297584,0.347485,0.235249,0.352121,0.338624,0.352532,0.272058,0.292722,0.280627,0.339889,0.279927,0.318517,0.304733,0.284946,0.245992,0.250423,0.284104,0.363093,0.298321,0.293511,0.372368,0.327252,0.327339,0.289712,0.369376,0.378967,0.437089,0.500885,0.374439,0.385999,0.407442,0.382072,0.284866,0.306695,0.385428,0.305680,0.344657,0.414893,0.332841,0.372204,0.506930,0.420543,0.394022,0.424689,0.349425,0.312121,0.331823,0.363282,0.490199,0.344419,0.381435,0.436550,0.373160,0.308707,0.351252,0.368823,0.388060,0.224055,0.336988,0.298145,0.203263,0.185820,0.339364,0.326744,0.361114,0.326322,0.355938,0.216383,0.003294,0.312941,0.375703,0.338049,0.316593,0.336062,0.286494,0.286737,0.160562,0.278039,0.328302,0.309912,0.321739,0.307414,0.322519,0.234711,0.214244,0.188092,0.247666,0.278893,0.216187,0.258851,0.262287,0.192328,0.191896,0.200415,0.254425,0.245622,0.057898,0.210899,0.249741,0.245393,0.186645,0.173857,0.246027,0.238898,0.241450,0.233094,0.256714,0.238199,0.189162,0.241435,0.161355,0.176888,0.162007,0.179867,0.058315,0.228814,0.229872,0.231402,0.238870,0.229919,0.101075,0.143344,0.013580,0.227253,0.228693,0.162834,0.170790,0.227082,0.159841,0.226738,0.128452,0.172622,0.210189,0.225135,0.223473,0.226055,0.168687,0.223470,0.217245,0.227321,0.125984,0.189332,0.221284,0.219974,0.219716,0.167356,0.104111,0.220569,0.224732,0.212868,0.141374,0.007287,0.171457,0.224913,0.218864,0.212552,0.154465,0.219602,0.217414,0.153947,0.123764,0.005255,0.112213,0.028265,0.217249,0.199767,0.218154,0.217873,0.218021,0.218016,0.158505,0.220704,0.220094,0.216307,0.135295,0.079651,0.197407,0.215138,0.207916,0.119947
14,0.203944,0.208247,0.212280,0.210430,0.195886,0.212818,0.183021,0.040905,0.192653,0.206720,0.033957,0.063789,0,0.004819,0.191519,0.061211,0.214343,0.215317,0.215266,0.216259,0.217325,0.216416,0.216774,0.218045,0.202900,0.211790,0.209871,0.218269,0.220505,0.221075,0.221299,0.224513,0.223771,0.223353,0.216781,0.146027,0.227178,0.226272,0.224682,0.226880,0.236596,0.228572,0.209319,0.243797,0.229383,0.228621,0.230652,0.233386,0.117925,0.234703,0.232674,0.235002,0.177387,0.235090,0.251092,0.160158,0.238615,0.238055,0.242807,0.184077,0.242249,0.244296,0.246720,0.257952,0.226643,0.255088,0.187430,0.261910,0.269431,0.187377,0.237774,0.299598,0.281766,0.138035,0.205234,0.305588,0.297382,0.312829,0.254669,0.296188,0.366333,0.201701,0.350786,0.309004,0.331166,0.316943,0.265786,0.422919,0.304188,0.309906,0,0.293390,0.332685,0.341441,0.368335,0.343105,0.293896,0.293872,0.331697,0.369971,0.336835,0.378410,0.379520,0.331917,0.361052,0.337076,0.378556,0.379480,0.312894,0.389883,0.346436,0.401523,0.346085,0.343698,0.392682,0.397403,0.400088,0.384308,0.376765,0.335043,0.372925,0.338509,0.385651,0.412159,0.261046,0.288991,0.320625,0.370731,0.376058,0.274433,0.308305,0.334844,0.217183,0.360294,0.319949,0.295871,0.347986,0.343597,0.228587,0.243654,0.275840,0.321262,0.353785,0.268390,0.269491,0.240792,0.269478,0.250590,0.306423,0.380443,0.251224,0.277508,0.298810,0.314457,0.344572,0.322201,0.343166,0.278519,0.265597,0.245882,0.338089,0.240222,0.262892,0.303596,0.269221,0.284671,0.342448,0.276454,0.329033,0.346580,0.288704,0.266072,0.335484,0.336488,0.351874,0.289749,0.290478,0.271779,0.308747,0.349978,0.314308,0.338277,0.246934,0.284397,0.386543,0.389306,0.310516,0.227844,0.345836,0.335472,0.374603,0.268350,0.288991,0.276977,0.332894,0.272130,0.346611,0.300108,0.276432,0.238282,0.242761,0.276344,0.321384,0.294557,0.285666,0.367404,0.322725,0.390219,0.285473,0.392947,0.389308,0.426746,0.343678,0.367384,0.382816,0.397538,0.371204,0.277058,0.298980,0.464646,0.296569,0.334609,0.407678,0.324440,0.397818,0.361580,0.420833,0.391420,0.348776,0.351641,0.313891,0.333747,0.365463,0.354048,0.346295,0.295893,0.353597,0.375582,0.446266,0.352010,0.374835,0.388070,0.225594,0.338567,0.299429,0.204111,0.186227,0.333028,0.322379,0.333687,0.327379,0.354809,0.217186,0.003311,0.312830,0.295905,0.331809,0.335793,0.328772,0.285600,0.323121,0.159725,0.276186,0.296469,0.299453,0.311073,0.299713,0.316340,0.294388,0.209123,0.255378,0.277198,0.219549,0.207875,0.247243,0.249787,0.189244,0.188867,0.243237,0.241539,0.238072,0.047259,0.206939,0.241230,0.180702,0.183650,0.212151,0.233872,0.228053,0.228271,0.184444,0.183603,0.225440,0.230780,0.227693,0.203005,0.171962,0.213536,0.214987,0.046850,0.218230,0.219348,0.222328,0.214249,0.218843,0.197232,0.127589,0.011863,0.216912,0.217628,0.218939,0.164863,0.216382,0.216988,0.215543,0.108894,0.221008,0.206282,0.214422,0.214535,0.212988,0.216094,0.211985,0.212967,0.211241,0.107464,0.186588,0.210887,0.209515,0.209317,0.212845,0.087359,0.210262,0.207946,0.208684,0.127015,0.006440,0.209838,0.152243,0.209143,0.208616,0.144664,0.195099,0.207644,0.211083,0.109151,0.004909,0.096676,0.022795,0.210870,0.057085,0.210032,0.208070,0.209900,0.209126,0.211304,0.210447,0.207089,0.210080,0.120260,0.065270,0.194677,0.081478,0.120377,0.201402
