,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,248.23,245.05,228.83,197.08,84.04,56.91,41.77,29.88,24.0,19.82,15.54,15.99,241.55,229.08,202.42,110.56,78.44,55.56,39.17,29.51,20.52,18.35,15.73,15.42,232.22,213.96,124.1,92.77,67.19,49.09,36.49,27.81,20.66,17.67,15.24,15.72,222.2,199.52,105.33,76.95,57.28,44.37,32.94,25.27,20.42,16.13,14.8,14.94,216.08,118.36,86.18,64.86,49.62,35.65,28.3,22.19,18.66,15.39,13.74,14.63,133.4,89.54,68.17,53.55,41.47,32.03,25.23,20.42,16.63,14.09,12.93,13.58,72.3,61.55,53.75,43.28,36.03,29.72,22.67,18.88,14.75,12.73,11.69,11.99
12,2366.13,2360.8,2196.67,1931.93,1669.93,541.0,368.81,273.97,202.11,160.78,142.3,136.55,2335.1,2222.69,2008.24,1770.88,665.21,455.02,326.9,259.08,187.45,152.06,129.65,145.2,2284.36,2150.61,1912.37,801.3,585.93,412.43,293.76,227.32,186.0,145.19,134.21,128.48,2238.46,2062.02,1781.79,687.82,480.6,356.34,261.53,199.46,152.27,133.73,120.53,124.7,2193.96,1887.29,767.61,548.89,404.27,310.07,226.29,186.75,145.63,120.85,107.64,113.06,2055.77,789.48,569.94,429.97,332.74,259.02,204.79,160.13,131.99,111.95,100.26,102.96,595.32,484.41,415.74,336.16,269.78,217.55,172.79,145.37,117.2,99.92,91.1,88.54
13,4747.94,4668.25,4246.13,3752.77,3182.77,988.12,715.93,563.02,402.84,331.31,287.13,263.29,4794.69,4579.27,4125.12,3581.05,3132.08,918.14,703.27,510.73,379.61,297.06,263.15,278.05,4775.82,4506.29,4021.0,3515.98,3034.77,856.24,631.81,428.03,349.38,292.31,251.26,267.32,4710.91,4415.85,3904.06,3370.37,1061.23,763.45,536.89,426.49,312.41,257.54,231.71,236.83,4666.4,4225.34,3591.4,1253.71,890.1,629.23,481.52,364.25,291.94,244.44,213.77,227.18,4480.01,1836.11,1282.57,932.1,693.4,523.08,412.97,318.39,255.41,205.87,198.87,209.64,1291.99,1032.66,844.59,692.87,538.22,437.78,341.46,275.94,226.83,185.54,168.72,172.09
14,6720.29,6408.34,5817.44,5125.67,1593.53,1199.81,904.03,662.52,488.98,417.47,319.96,341.25,7086.39,6650.58,5968.01,5206.35,1763.89,1193.74,938.38,677.37,497.5,416.47,334.23,360.67,7105.36,6694.65,5996.91,5227.44,1727.96,1254.82,862.33,649.13,495.21,385.38,366.25,365.24,7035.43,6686.44,5947.19,5142.34,1725.31,1159.68,841.34,613.39,440.36,394.92,332.3,347.91,7040.03,6507.93,5743.62,4925.77,1478.61,1039.18,724.58,581.14,471.2,360.68,312.31,308.34,6863.11,5999.88,5135.57,1665.48,1164.31,862.74,634.72,457.1,398.06,319.66,277.38,285.27,2512.36,1891.8,1488.89,1189.91,895.3,704.17,537.22,455.7,342.26,281.95,248.61,257.95
15,1419.85,1131.56,889.48,660.48,464.6,332.73,254.84,190.95,145.08,126.49,101.0,111.05,1892.9,1445.88,1033.02,728.11,512.2,352.18,286.1,198.67,162.57,121.97,111.62,118.86,1969.2,1570.82,1136.9,775.48,530.64,406.06,281.38,209.76,153.83,148.88,122.15,124.01,1991.38,1616.42,1189.98,806.2,577.05,399.0,275.63,229.89,138.59,129.71,121.12,126.8,1979.88,1571.42,1100.06,819.39,526.46,385.79,287.47,221.46,181.94,122.61,116.43,123.43,1907.26,1435.84,1022.27,693.0,492.12,386.07,276.19,208.4,155.06,125.56,115.45,121.22,1389.6,1121.3,832.57,626.3,488.98,330.02,276.6,180.47,142.65,127.71,102.07,111.89
16,1514.08,1199.53,940.49,671.46,500.86,343.19,284.95,216.27,168.95,138.18,102.33,115.18,2085.64,1574.2,1141.49,792.18,541.94,380.97,284.69,209.76,171.66,148.21,123.47,118.85,2158.63,1719.36,1237.84,856.44,594.05,422.06,305.58,227.87,185.25,136.83,128.42,130.45,2172.06,1762.43,1306.54,876.11,601.6,440.19,318.21,236.56,207.13,149.18,128.61,133.55,2148.7,1731.05,1228.99,887.17,579.71,397.62,324.78,205.86,168.48,139.6,131.37,129.12,2058.21,1593.55,1139.26,793.63,562.32,422.33,284.16,219.94,183.69,131.29,127.73,118.19,1542.25,1253.19,952.21,703.9,499.23,385.33,266.93,231.83,158.73,133.06,107.68,122.65
17,2572.73,1944.81,1553.66,1205.28,924.89,742.47,554.32,423.93,369.65,289.96,257.19,258.61,8164.31,6959.69,2439.93,1661.22,1217.83,882.94,661.21,490.2,405.13,323.95,292.54,280.9,8429.15,7698.72,6694.55,2259.17,1470.84,1110.18,772.1,589.99,433.64,381.56,314.64,332.73,8580.66,7944.29,7036.86,6055.71,1821.85,1251.96,941.33,684.17,508.6,392.72,347.58,373.2,8544.29,8049.89,7128.48,6157.37,1978.56,1440.26,989.24,685.47,522.84,450.02,376.99,367.77,8609.56,8113.88,7211.39,6311.34,2067.37,1452.35,1041.01,797.09,572.7,429.37,386.34,373.1,8194.72,8018.3,7325.39,6367.46,1989.79,1485.8,1036.15,734.38,621.86,466.86,385.76,378.15
18,1805.65,1413.44,1123.99,893.37,694.03,558.43,441.94,351.51,290.57,239.22,214.0,200.16,6224.56,2356.55,1616.96,1167.49,866.79,653.62,507.41,395.09,317.88,262.81,226.64,229.95,6613.15,5858.14,2215.06,1543.56,1112.61,812.53,567.96,457.07,351.6,293.66,260.36,263.29,6747.63,6191.16,5324.84,1861.85,1318.36,938.92,698.93,503.13,375.44,323.51,268.87,285.96,6763.18,6422.44,5639.49,4887.04,1552.89,1103.07,799.13,550.12,430.28,345.46,292.36,309.72,6920.28,6548.69,5788.36,5101.25,4420.14,1233.77,845.08,607.91,444.42,376.43,324.93,311.75,6878.8,6789.24,6234.21,5492.41,4663.3,1298.39,934.05,655.64,500.6,393.19,324.03,296.28
19,789.46,609.94,461.97,342.34,253.61,177.47,154.99,113.76,89.2,70.11,61.5,71.57,1142.69,833.17,578.57,432.93,298.86,213.4,161.63,124.76,92.66,79.39,70.37,77.24,1219.84,961.84,675.59,472.02,344.51,227.75,186.61,141.55,102.51,78.57,80.75,79.2,1227.61,1005.19,721.69,520.17,358.9,252.24,182.96,124.87,103.07,95.02,78.36,77.61,1222.72,1000.66,718.67,493.01,355.47,248.61,181.02,132.08,114.28,89.89,81.07,86.72,1183.38,940.51,694.22,498.25,349.16,260.93,179.05,141.05,106.91,84.3,80.73,70.42,929.97,784.41,614.25,461.9,336.57,251.22,182.33,138.5,100.03,92.22,75.41,77.36
